id,name,type,address,lat,lng,keywords,description,image_url
816,제주올레 20코스,spot,제주특별자치도 제주시 구좌읍 행원동길 22,,,바다|폭포|계곡|가족|실외|실내|등산|트레킹|감성|올레코스|공중화장실(9동)|구급함|안내소|민박|펜션|월정해변 9km|6시간이 걸린다|박물관을|걷기 좋다|광해군 기착비|많은 마을을|서포구 어민복지|해변,제주올레 20코스 '김녕-하도 올레'는 제주특별자치도 바람을 자주 접할 수 있다. 많은 마을을 끼고 있고· 길이 포장돼 있어 비교적 걷기 좋다. 김녕 서포구 어민복지 회관을 시작으로 김녕 성세기 해변(1.6km)· 환해장성(3km)· 월정해변(6.9km)· 행원포구(광해군 기착비 앞)(8.1km)· 좌가 연대(11km)· 계룡동 마을회관(13.3km)· 뱅듸길(15.4km)· 제주해녀 박물관을 끝으로 총 17.4km이며 5~6시간이 걸린다.,
817,제주올레 21코스,spot,,,,산|폭포|계곡|문화|역사|가족|등산|트레킹|실외|실내|올레코스|공중화장실(5동)|구급함|안내소|펜션|1km로 걸어서는|11 1km로|등반이 힘들다면|4시간이 소요되며|종달바당 까지|대체적으로 길이|제주특별자치도 동부|길이 평탄하다,제주올레 21코스는 하도리(제주해녀박물관)에서 종달리(종달바당)까지 이어진다. 총 11.1km로 걸어서는 3~4시간이 소요되며· 제주특별자치도 올레길의 마지막 코스다. 제주특별자치도 동부 지역의 다양한 매력을 느낄 수 있다. 지미봉을 제외하면 대체적으로 길이 평탄하다. 오름 등반이 힘들다면 우회길을 이용하면 된다.,
818,제주올레 2코스,spot,,,,산|바다|폭포|계곡|가족|실외|등산|트레킹|드라이브|올레코스|공중화장실(5동)|구급함|안내소|게스트하우스|펜션|호스텔|광치기해변부터 온평포구까지|5km 거리의|등산길이|14 5km|식산봉은 55m의|5시간|낮은|있는 14,제주올레 2코스는 광치기해변부터 온평포구까지 약 4~5시간 걸을 수 있는 14.5km 거리의 코스다. 광치기해변을 시작으로 내수면 둑방길을 넘어가면 식산봉이 나온다. 식산봉은 55m의 낮은 오름이며 등산길이 잘 되어있고 험난하지 않아 금세 정상에 갈 수 있다.,
819,제주올레 3코스,spot,,,,산|숲|곶자왈|도로|드라이브|가족|실외|등산|트레킹|올레코스|공중화장실(7동)|구급함|안내소|게스트하우스|펜션|a코스는 20km로|20km로 7시간|풍경이 아름답다|나무들이 우거져|가을에는 억새꽃|3코스는|도로를|7시간,제주올레 3코스는 온평포구를 시작으로 표선해비치해변까지의 코스다. 시작점을 지나면 A코스와 B코스로 나뉜다. A코스는 약 20km로 6~7시간 정도 걸린다. 통 모양을 닮은 통오름에서 야생화와 방목 말을 볼 수 있다. 특히 가을에는 억새꽃 풍경이 아름답다. 통오름을 내려와 도로를 따라가면 금세 독자봉이 나오는데· 통오름과는 다르게 솔숲 나무들이 우거져 있다.,
820,제주올레 4코스,spot,,,,도로|드라이브|산|바다|가족|등산|트레킹|실외|올레코스|공중화장실(7동)|구급함|안내소|게스트하우스|펜션|6km로 걷는|제주특별자치도|올레 4코스는|해안도로를 포함한다|전문직 여성|세계 최초의|7시간정도|높은,제주특별자치도 올레 4코스는 표선에서 남원 사이를 지난다. 총 23.6km로 걷는 시간은 약 6~7시간정도 소요된다. 다른 올레길에 비해서 난도가 높은 편이다. 가장 긴 코스로 오름과 해안도로를 포함한다. 코스에 포함된 가마리 해녀올레는 ‘세계 최초의 전문직 여성’인 제주특별자치도 해녀의 삶을 여실히 보여준다.,
821,제주올레 5코스,spot,제주특별자치도 서귀포시 남원읍 남태해안로 140,,,도로|드라이브|바다|숲|곶자왈|가족|실외|힐링|등산|트레킹|올레코스|공중화장실(5동)|구급함|안내소|리조트|펜션|게스트하우스|숲길이 기암절벽과|대한민국에서 가장|13km의 길로|지도|5코스는|기암절벽과 자연|가장 해안|5시간,제주올레 5코스는 남원포구에서 시작하여 쇠소깍 다리까지 이어지며· 약 13km의 길로 4~5시간 소요된다. 초보 올레꾼도 쉽게 도전해 볼 수 있다. 대한민국에서 가장 아름다운 해안 산책로로 뽑히는 큰엉해안경승지 숲길이 있다. 기암절벽과 자연 숲터널을 지나며 휴식을 취할 수 있다. 특히 숲터널 끝에 나무가 자연적으로 만들어낸 한반도 지도 모습은 감탄을 자아낸다.,
822,제주올레 6코스,spot,,,,산|폭포|계곡|섬|가족|실외|등산|트레킹|카페뷰|야경|드라이브|올레코스|공중화장실(8동)|구급함|안내소|게스트하우스|펜션|11km의 길로|전망대에서 섶섬을|올레 6코스는|여행자센터까지 이어지는|제주특별자치도|걷다 보면|5시간|정상,제주특별자치도 올레 6코스는 쇠소깍부터 여행자센터까지 이어지는 11km의 길로 4~5시간 정도 소요된다. 쇠소깍을 지나 해안가의 돌담길과 마을을 걷다 보면 제지기오름을 만나게 된다. 정상 전망대에서 섶섬을 가장 가깝게 볼 수 있다.,
823,제주올레 7-1코스,spot,,,,산|섬|숲|곶자왈|등산|트레킹|카페뷰|야경|올레코스|펜션|시작점인 제주월드컵경기장|여행자센터에서 패스포트|15km|제주올레 여행자센터에서|고근산을 오르기|되며 5시간|제남아동복지센터 종점|비교적,제주특별자치도 올레 7-1코스는 제주특별자치도 월드컵 경기장을 시작으로 제주특별자치도 올레 여행자센터까지 이어진다. 15km 정도 되며· 4~5시간 정도 걸린다. 비교적 높은 고근산을 오르기 때문에 난도가 있는 편이다. 시작점인 제주월드컵경기장 광장 앞과 중간지점인 서호동 제남아동복지센터· 종점 제주올레 여행자센터에서 패스포트 스탬프를 찍을 수 있다.,
824,제주올레 7코스,spot,,,,폭포|계곡|섬|산|카페뷰|야경|드라이브|등산|트레킹|올레코스|호텔|모텔|게스트하우스|공원이다 산책로가|17 7km|폭포와 새섬|여행자 센터를|봄에 방문한다면|7코스는 제주특별자치도|6시간|무료로,제주특별자치도 올레 7코스는 제주특별자치도 올레 여행자 센터를 출발로 월평마을 아왜낭목으로 이어진다. 17.7km 길이로 5~6시간 정도 소요된다. 언덕과 바윗길을 지나야 하므로 난도가 높다. ‘칠십리 시(詩)공원’은 제주특별자치도 시가 적힌 바위로 꾸며진 공원이다. 산책로가 잘 갖춰졌고 전망대에서 천지연 폭포와 새섬· 문섬을 볼 수 있다. 칠십리 공원 안에 한일 우호 친선 매화 공원이 있어· 봄에 방문한다면 아름다운 매화를 무료로 감상할 수 있다.,
825,제주올레 8코스,spot,,,,바다|섬|폭포|계곡|실외|힐링|등산|트레킹|드라이브|올레코스|리조트|호텔|게스트하우스|대평포구까지 걷는|중문색달해변을|올레 8코스는|19 2km|쉼터에서|6시간|약천사를|그렇지 않은,제주특별자치도 올레 8코스는 월평 아왜낭목 쉼터를 시작으로 대평포구까지 걷는 코스다. 중문색달해변을 들리는 A코스(19.2km)와 그렇지 않은 B코스(18.2km)로 나뉘며 5~6시간 정도 소요된다. 아왜낭목 쉼터에서 출발하여 약천사를 지나면· 선궷내를 볼 수 있다. 바다로 내려가 대포포구를 지나면 우리나라 최대의 주상절리대를 볼 수 있다. 그 뒤로 ‘별이 내린 내’라는 뜻의 '베릿내'가 흐르는 베릿내오름에 도착할 수 있다. 정상에 서 남쪽으로 남태평양과 마라도· 가파도를 한눈에 볼 수 있다.,
826,제주올레 9코스,spot,,,,바다|실외|드라이브|올레코스|민박|펜션|화순금모래해변까지 이어지며|제주특별자치도 바다|5km의 길로|대평마을과 제주특별자치도|풍경이|올레 9코스는|박수기정 넓은|4시간,제주특별자치도 올레 9코스는 대평포구에서 시작해 화순금모래해변까지 이어지며· 7.5km의 길로 3~4시간 정도 소요된다. 포구에서 ‘몰질(말들이 몰고다니는 길)’을 따라가면 박수기정 위 넓은 초원이 나온다. 이 초원에서 바라보는 대평마을과 제주특별자치도 바다 풍경이 굉장히 아름답다.,
827,제주옹기굴제,spot,,,,동굴|용암동|문화|역사|폭포|계곡|문화재|축제|민박|펜션|제주전통옹기전승보존회가 주최한다|주최한다 옹기|전승활동을 위해|구웠던 공동|성행하던 시절|사단법인|그릇을|공동 작업방식을,제주옹기굴제는 사단법인 제주전통옹기전승보존회가 주최한다. 옹기 일이 성행하던 시절 굴(가마)을 만들고 그릇을 구웠던 공동 작업방식을 '굴제'라 한다. 전승활동을 위해 마련됐다.,
828,제주요가페스티벌,spot,,,,문화|역사|섬|문화재|축제|민박|펜션|우크라이나를 돕기|있는 우크라이나를|평화의 제주에서|세계요가의 날을|8회 유엔|유엔|2022년|돕기,2022년 8회 유엔 세계요가의 날을 기념하여 전쟁으로 고통받고 있는 우크라이나를 돕기 위한 요가프로젝트를 평화의 섬 제주에서 개최한다.,
829,제주요도자기문화박물관,spot,제주특별자치도 제주시 애월읍 평화로 2847,,,도로|드라이브|문화|역사|산|실내|문화재|기타|문화박물관은 김영수|제주흑자자기를 전시한다|김영수|빚은 제주흑자자기를|문화박물관은|8년여|화산토 도자기|빚은,제주요 화산토 도자기 문화박물관은 김영수 명장이 8년여 동안 빚은 제주흑자자기를 전시한다.,
830,제주우리병원,spot,제주특별자치도 제주시 중앙로 373,,,웰니스|스파|도로|드라이브|가족|의료|주차장|화장실|호텔|호스텔|게스트하우스|모텔|관절 치료가|의료 서비스를|척추 관절|침습 무수혈|전문적으로 시행한다|제주우리병원은|도입했다 최소|지리적인 특성을,제주우리병원은 척추ㆍ관절 치료가 특화됐다. 협진 치료시스템을 통해 최상의 의료 서비스를 제공한다. 제주도의 지리적인 특성을 반영해 원스톱시스템( 진료-검사ㆍ결과)을 도입했다. 최소 절개· 최소 침습· 무수혈 치료를 원칙으로 하며· 내시경치료를 전문적으로 시행한다.,
831,제주유리박물관,spot,제주특별자치도 서귀포시 중산간서로 1403,,,도로|드라이브|문화|역사|체험|교육|실내|힐링|기타|유리 박물관으로|제주유리박물관은 한국의|자연과 예술이|전시했다 다양한|한국의 유일한|체험 프로그램도|캔들 만들기|정원을,제주유리박물관은 한국의 유일한 유리 박물관으로 8·000여평의 넓은 공간에 유리작품을 전시했다. 다양한 유리 작품을 보며· 정원을 거닐며 자연과 예술이 주는 힐링을 만끽할 수 있다. 유리블로잉 및 캔들 만들기 등 체험 프로그램도 있다.,
832,제주유리의성,spot,제주특별자치도 제주시 한경면 녹차분재로 462,,,도로|드라이브|문화|역사|실내|문화재|기타|유리전문 박물관이다|성은 유리공예를|최고의 유리전문|박물관이다|제주특별자치도|문을|2008년|최고의,제주특별자치도 유리의 성은 유리공예를 테마로 2008년 문을 연 국내 최고의 유리전문 박물관이다.,
833,제주유채꽃 큰잔치,spot,,,,섬|폭포|계곡|문화재|역사|축제|펜션|게스트하우스|유채꽃을 널리|유채 재배가|1983년|감소하자 유채꽃을|열린다 2016년부터|제주특별자치도|2016년부터 서귀포시|널리,1980년대 유채 재배가 감소하자 유채꽃을 널리 알리고자 1983년 제주특별자치도 유채꽃 큰잔치가 열렸다. 제주시(우도면)와 서귀포시에서 번갈아 열린다. 2016년부터 서귀포시 표선면 가시리에서 진행한다.,
834,제주자연생태공원,spot,제주특별자치도 서귀포시 성산읍 금백조로 448 제주자연생태공원,,,도로|드라이브|숲|곶자왈|습지|호수|가족|실외|힐링|등산|트레킹|반려동물|자연|주차장|공중화장실|관광호텔|펜션|제주자연생태공원은 보전을|야생동물을 조사하고|위해 야생동물을|야생동물을|연구한다 자연으로|동물에게 안전한|쉼터와 생활터를|자연으로 돌아갈,제주자연생태공원은 종 보전을 위해 야생동물을 조사하고 연구한다. 자연으로 돌아갈 수 없는 동물에게 안전한 쉼터와 생활터를 제공한다.,
